Ingrediente_original,Ingrediente_limpio,Es_valido
hydroxide**,ingrediente_basura,0
hydroxide.,ingrediente_basura,0
hydroxide.chocolate,ingrediente_basura,0
hydroxide.contains,ingrediente_basura,0
hydroxide.ingredients,ingrediente_basura,0
hydroxide.n/a,ingrediente_basura,0
hydroxide.strawberry,ingrediente_basura,0
hydroxide.vanilla,ingrediente_basura,0
hydroxide.ã‚ã‚,ingrediente_basura,0
hydroxidelemon,ingrediente_basura,0
hydroxides,ingrediente_basura,0
hydroxides**,ingrediente_basura,0
hydroxides*.*,ingrediente_basura,0
hydroxides.buttercreamcontains,butter,1
hydroxides.contains,ingrediente_basura,0
hydroxides.ingredients,ingrediente_basura,0
hydroxidestrawberry,ingrediente_basura,0
hydroxidesugar,ingrediente_basura,0
hydroxideâ€,ingrediente_basura,0
hydroxy,ingrediente_basura,0
hydroxyacetophenone,ingrediente_basura,0
hydroxyanisole,ingrediente_basura,0
hydroxyanisole},ingrediente_basura,0
hydroxybenzoyl,ingrediente_basura,0
hydroxybezoyl,ingrediente_basura,0
hydroxycitronellal,ingrediente_basura,0
hydroxyde,ingrediente_basura,0
hydroxyethyl,ingrediente_basura,0
hydroxyethylcellulose,ingrediente_basura,0
hydroxyethylmonium,ingrediente_basura,0
hydroxyhydrocinnamate,ingrediente_basura,0
hydroxyisohexyl,ingrediente_basura,0
hydroxyl,ingrediente_basura,0
hydroxylapatite,ingrediente_basura,0
hydroxymethylglycinate,ingrediente_basura,0
hydroxypropyl,ingrediente_basura,0
hydroxypropyl-methylcellulose,ingrediente_basura,0
hydroxypropylcellulose,ingrediente_basura,0
hydroxypropylmethycellulose,ingrediente_basura,0
hydroxypropylmethyl,ingrediente_basura,0
hydroxypropylmethyl-cellulose,ingrediente_basura,0
hydroxypropylmethylcelllose,ingrediente_basura,0
hydroxypropylmethylcellulose,ingrediente_basura,0
hydroxypropylmethylcellulose*,ingrediente_basura,0
hydroxypropyltrimonium,ingrediente_basura,0
hydroxystearate,tea,1
hydroxystearic,tea,1
hydroxystearic/linolenic/,tea,1
hydroxystearic/linolenic/oleic,tea,1
hydroxystearyl,tea,1
hydroxysultaine*,ingrediente_basura,0
hydroxytoluene,ingrediente_basura,0
hydroxytoulene,ingrediente_basura,0
hyericum,ingrediente_basura,0
hypertension,ingrediente_basura,0
hypochlorite,ingrediente_basura,0
hypophthalmus,ingrediente_basura,0
hypromellose,ingrediente_basura,0
hyrolysed,ingrediente_basura,0
hyssop,ingrediente_basura,0
i,ingrediente_basura,0
i-ascorbic,ingrediente_basura,0
i-cysteine,ingrediente_basura,0
i-plain,ingrediente_basura,0
i.d.m.,ingrediente_basura,0
i.g.p.,ingrediente_basura,0
"i.g.p.\""",ingrediente_basura,0
iberica,ingrediente_basura,0
iberico,ingrediente_basura,0
ibex,ingrediente_basura,0
ibã©rico,ingrediente_basura,0
ice,ingrediente_basura,0
ice-cream,ingrediente_basura,0
iceberg,ingrediente_basura,0
iced,ingrediente_basura,0
iceland,ingrediente_basura,0
icing,ingrediente_basura,0
icing.caramel,ingrediente_basura,0
icing.purple,ingrediente_basura,0
icing.red,ingrediente_basura,0
icing/topping,ingrediente_basura,0
icingcontains,ingrediente_basura,0
icingsucrose,ingrediente_basura,0
icingsugar,ingrediente_basura,0
icysteine,ingrediente_basura,0
id,ingrediente_basura,0
idaeus,ingrediente_basura,0
idahoâ®,ingrediente_basura,0
ideaus,ingrediente_basura,0
identical,ingrediente_basura,0
identification-,ingrediente_basura,0
identity,ingrediente_basura,0
if,ingrediente_basura,0
igp,ingrediente_basura,0
igp*,ingrediente_basura,0
"igp\""",ingrediente_basura,0
ii,ingrediente_basura,0
iii,ingrediente_basura,0
iiiipe/,ingrediente_basura,0
iingredients,ingrediente_basura,0
il,ingrediente_basura,0
ilchesterâ®,ingrediente_basura,0
ilipe,ingrediente_basura,0
illex,ingrediente_basura,0
illicium,ingrediente_basura,0
illipe,ingrediente_basura,0
illipe/,ingrediente_basura,0
illipe/mango,ingrediente_basura,0
illipã¨,ingrediente_basura,0
illite,ingrediente_basura,0
imidazolidinyl,ingrediente_basura,0
imo,ingrediente_basura,0
impatiens,ingrediente_basura,0
imported,ingrediente_basura,0
improver,ingrediente_basura,0
impulse,ingrediente_basura,0
in,ingrediente_basura,0
in.,ingrediente_basura,0
in.also,ingrediente_basura,0
inactivated,ingrediente_basura,0
inactive,ingrediente_basura,0
inari,ingrediente_basura,0
inbold,ingrediente_basura,0
inc,ingrediente_basura,0
incaberry,ingrediente_basura,0
incarnata,ingrediente_basura,0
incase,ingrediente_basura,0
incl.,ingrediente_basura,0
incliding,ingrediente_basura,0
include,ingrediente_basura,0
includes,ingrediente_basura,0
including,ingrediente_basura,0
includingcelery,ingrediente_basura,0
includingmustard,ingrediente_basura,0
incmustard,ingrediente_basura,0
india,ingrediente_basura,0
indian,ingrediente_basura,0
indica,ingrediente_basura,0
indicated,ingrediente_basura,0
indication,ingrediente_basura,0
indicationmustard,ingrediente_basura,0
indicum,ingrediente_basura,0
indicumsesameseed,ingrediente_basura,0
indie,ingrediente_basura,0
indigo,ingrediente_basura,0
individual,ingrediente_basura,0
individually,ingrediente_basura,0
indonesia,ingrediente_basura,0
indonesian,ingrediente_basura,0
indoors,ingrediente_basura,0
indredients,ingrediente_basura,0
inedible,ingrediente_basura,0
inermis,ingrediente_basura,0
infantis,ingrediente_basura,0
info.fairtrade.net/sourcing,ingrediente_basura,0
info.fairtrade.net/sourcing.,ingrediente_basura,0
information,ingrediente_basura,0
informationthe,ingrediente_basura,0
infuse,ingrediente_basura,0
infused,ingrediente_basura,0
infuser,ingrediente_basura,0
infusion,ingrediente_basura,0
infusions,ingrediente_basura,0
infuusion,ingrediente_basura,0
ingedient,ingrediente_basura,0
ingrediants,ingrediente_basura,0
ingredient,ingrediente_basura,0
ingredient**natural,ingrediente_basura,0
ingredient.,ingrediente_basura,0
ingredient.+nut,ingrediente_basura,0
ingredient.+nut-based,ingrediente_basura,0
ingredient.+nut/seed,nuts,1
ingredient.natural,ingrediente_basura,0
ingredientactive,ingrediente_basura,0
ingredientminimum,ingrediente_basura,0
ingredientnatural,ingrediente_basura,0
ingredientpackaged,ingrediente_basura,0
ingredientprepared,ingrediente_basura,0
ingredients,ingrediente_basura,0
ingredients*,ingrediente_basura,0
ingredients**,ingrediente_basura,0
ingredients**none,ingrediente_basura,0
ingredients*tofu,tofu,1
ingredients*water,ingrediente_basura,0
ingredients*wine,wine,1
ingredients.,ingrediente_basura,0
ingredients.^fairly,ingrediente_basura,0
ingredients.organic,ingrediente_basura,0
ingredients.prepared,ingrediente_basura,0
ingredients/,ingrediente_basura,0
ingredientsa,ingrediente_basura,0
ingredientsackee,ingrediente_basura,0
ingredientsadded,ingrediente_basura,0
ingredientsaduki,ingrediente_basura,0
ingredientsafrican,ingrediente_basura,0
ingredientsaged,ingrediente_basura,0
ingredientsalaska,ingrediente_basura,0
ingredientsalcohol,ingrediente_basura,0
ingredientsalcohol-free,ingrediente_basura,0
ingredientsalfalfa,ingrediente_basura,0
ingredientsall,ingrediente_basura,0
ingredientsallergy,ingrediente_basura,0
ingredientsallspice,ingrediente_basura,0
ingredientsalmond,ingrediente_basura,0
ingredientsalmonds,ingrediente_basura,0
ingredientsalmonds.,ingrediente_basura,0
ingredientsalphonso,ingrediente_basura,0
ingredientsamerican,ingrediente_basura,0
ingredientsanchor,ingrediente_basura,0
ingredientsanchovy,ingrediente_basura,0
ingredientsanhydrousmilkfat,milk,1
ingredientsanimals,ingrediente_basura,0
ingredientsapollo,ingrediente_basura,0
ingredientsapple,apple,1
ingredientsapples,apple,1
ingredientsapplewoodâ®,apple,1
ingredientsapricot,ingrediente_basura,0
ingredientsapricots,ingrediente_basura,0
ingredientsaqua,ingrediente_basura,0
ingredientsarabica,ingrediente_basura,0
ingredientsargentina,ingrediente_basura,0
ingredientsaromatic,ingrediente_basura,0
ingredientsartichoke,ingrediente_basura,0
ingredientsas,ingrediente_basura,0
ingredientsashwagandha,ingrediente_basura,0
ingredientsatlantic,ingrediente_basura,0
ingredientsausages,ingrediente_basura,0
ingredientsavocado,ingrediente_basura,0
ingredientsbaby,ingrediente_basura,0
ingredientsbacon,ingrediente_basura,0
ingredientsbaked,ingrediente_basura,0
ingredientsbalsamic,ingrediente_basura,0
ingredientsbamboo,ingrediente_basura,0
ingredientsbanana,banana,1
ingredientsbarley,ingrediente_basura,0
ingredientsbarleymalt,ingrediente_basura,0
ingredientsbasa,ingrediente_basura,0
ingredientsbasil,ingrediente_basura,0
ingredientsbasmati,ingrediente_basura,0
ingredientsbat,ingrediente_basura,0
ingredientsbatter,ingrediente_basura,0
ingredientsbbq,ingrediente_basura,0
ingredientsbean,ingrediente_basura,0
ingredientsbeans,ingrediente_basura,0
ingredientsbeansprouts,ingrediente_basura,0
ingredientsbechamel,ingrediente_basura,0
ingredientsbeef,beef,1
ingredientsbeef*,beef,1
ingredientsbeer,beer,1
ingredientsbeetroot,root,1
ingredientsbelgian,ingrediente_basura,0
ingredientsbella,ingrediente_basura,0
ingredientsbhindi,ingrediente_basura,0
ingredientsbiscuit,ingrediente_basura,0
ingredientsblack,ingrediente_basura,0
ingredientsblackberries,berrie,1
ingredientsblackberry,ingrediente_basura,0
ingredientsblackberry-raspberry,ingrediente_basura,0
ingredientsblackcurrant,ingrediente_basura,0
ingredientsblackcurrants,ingrediente_basura,0
ingredientsblanchedpeanuts,ingrediente_basura,0
ingredientsblend,ingrediente_basura,0
ingredientsblood,ingrediente_basura,0
ingredientsblue,ingrediente_basura,0
ingredientsblueberries,berrie,1
ingredientsblueberry,ingrediente_basura,0
ingredientsboiled,ingrediente_basura,0
ingredientsbolognaise,ingrediente_basura,0
ingredientsbolognese,ingrediente_basura,0
ingredientsboneless,ingrediente_basura,0
ingredientsborlotti,ingrediente_basura,0
ingredientsbournville,ingrediente_basura,0
ingredientsbovine,ingrediente_basura,0
ingredientsbrahmi,ingrediente_basura,0
ingredientsbramley,ingrediente_basura,0
ingredientsbread,bread,1
ingredientsbreadcrumb,bread,1
ingredientsbreadcrumbs,bread,1
ingredientsbreadfruit,bread,1
ingredientsbrewed,ingrediente_basura,0
ingredientsbrewing,ingrediente_basura,0
ingredientsbrine,ingrediente_basura,0
ingredientsbritish,ingrediente_basura,0
ingredientsbroccoli,ingrediente_basura,0
ingredientsbrown,ingrediente_basura,0
ingredientsbrussels,ingrediente_basura,0
ingredientsbuckwheat,ingrediente_basura,0
ingredientsbulgur,ingrediente_basura,0
ingredientsbulgurwheat,ingrediente_basura,0
ingredientsbulking,ingrediente_basura,0
ingredientsburger,ingrediente_basura,0
ingredientsbutter,butter,1
ingredientsbutterbeans,butter,1
ingredientsbuttermilk,butter,1
ingredientsbutternut,butter,1
ingredientsbutton,ingrediente_basura,0
ingredientscabbage,ingrediente_basura,0
ingredientscacao,ingrediente_basura,0
ingredientscadbury,ingrediente_basura,0
ingredientscalifornian,ingrediente_basura,0
ingredientscalippo,ingrediente_basura,0
ingredientscallaloo,ingrediente_basura,0
ingredientscamembert,ingrediente_basura,0
ingredientscamomile,ingrediente_basura,0
ingredientscamomile*,ingrediente_basura,0
ingredientscamomile.,ingrediente_basura,0
ingredientscanadian,ingrediente_basura,0
ingredientscane,cane,1
ingredientscannellini,ingrediente_basura,0
ingredientscapers,ingrediente_basura,0
ingredientscapsicums,ingrediente_basura,0
ingredientscaramel,ingrediente_basura,0
ingredientscaramelised,ingrediente_basura,0
ingredientscaraway,ingrediente_basura,0
ingredientscarbonate,ingrediente_basura,0
ingredientscarbonated,ingrediente_basura,0
ingredientscarob,ingrediente_basura,0
ingredientscarrot,ingrediente_basura,0
ingredientscarrots,ingrediente_basura,0
ingredientscashew,ingrediente_basura,0
ingredientscashewnuts,ingrediente_basura,0
ingredientscashews,ingrediente_basura,0
ingredientscaster,ingrediente_basura,0
ingredientscauliflower,ingrediente_basura,0
ingredientsceleriac,ingrediente_basura,0
ingredientscereal,ingrediente_basura,0
ingredientscereals,ingrediente_basura,0
ingredientschamomile,ingrediente_basura,0
ingredientschana,ingrediente_basura,0
ingredientschapatti,ingrediente_basura,0
ingredientschargrilled,ingrediente_basura,0
ingredientscheddar,ingrediente_basura,0
ingredientscheerios,ingrediente_basura,0
ingredientscheese,cheese,1
ingredientscheese&,cheese,1
ingredientscheesecake,cheese,1
ingredientscheesefood,cheese,1
ingredientscheesespread,cheese,1
ingredientscherries,ingrediente_basura,0
ingredientscherry,ingrediente_basura,0
ingredientschestnut,ingrediente_basura,0
ingredientschick,ingrediente_basura,0
ingredientschicken,chicken,1
ingredientschickpea,ingrediente_basura,0
ingredientschickpeas,ingrediente_basura,0
ingredientschickpeas*,ingrediente_basura,0
ingredientschicory,ingrediente_basura,0
ingredientschili,ingrediente_basura,0
ingredientschilli,ingrediente_basura,0
ingredientschillies,ingrediente_basura,0
ingredientschinese,ingrediente_basura,0
ingredientschipotle,ingrediente_basura,0
ingredientschoc,ingrediente_basura,0
ingredientschoccy,ingrediente_basura,0
ingredientschocolate,ingrediente_basura,0
ingredientschocsticks,ingrediente_basura,0
ingredientschopped,ingrediente_basura,0
ingredientschoppedcashewsnuts,ingrediente_basura,0
ingredientschorizo,ingrediente_basura,0
ingredientschristmas,ingrediente_basura,0
ingredientschunky,ingrediente_basura,0
ingredientscider,ingrediente_basura,0
ingredientscinnamon,ingrediente_basura,0
ingredientsclassic,ingrediente_basura,0
ingredientsclementine,ingrediente_basura,0
ingredientscoarse,ingrediente_basura,0
ingredientscockle,ingrediente_basura,0
ingredientscockles,ingrediente_basura,0
ingredientscoco,ingrediente_basura,0
ingredientscocoa,ingrediente_basura,0
ingredientscocoa*,ingrediente_basura,0
ingredientscoconut,ingrediente_basura,0
ingredientscod,ingrediente_basura,0
ingredientscodroe,ingrediente_basura,0
ingredientscoffee,coffee,1
ingredientscola,ingrediente_basura,0
ingredientscold,ingrediente_basura,0
ingredientscolour,ingrediente_basura,0
ingredientscoloured,ingrediente_basura,0
ingredientscommon,ingrediente_basura,0
ingredientsconcentrated,ingrediente_basura,0
ingredientsconfetteria,ingrediente_basura,0
ingredientscontains,ingrediente_basura,0
ingredientscooked,ingrediente_basura,0
ingredientscookies,ingrediente_basura,0
ingredientscoriander,ingrediente_basura,0
ingredientscorn,ingrediente_basura,0
ingredientscornflour,ingrediente_basura,0
ingredientscornichons,ingrediente_basura,0
ingredientscornish,ingrediente_basura,0
ingredientscornmeal*,ingrediente_basura,0
ingredientscosberg,ingrediente_basura,0
ingredientscottage,ingrediente_basura,0
ingredientscourgette,ingrediente_basura,0
ingredientscouscous,ingrediente_basura,0
ingredientscow'smilk,milk,1
ingredientscows',ingrediente_basura,0
ingredientscrab,ingrediente_basura,0
ingredientscrabmeat,ingrediente_basura,0
ingredientscranberries,berrie,1
ingredientscranberry,ingrediente_basura,0
ingredientscrayfish,fish,1
ingredientscream,ingrediente_basura,0
ingredientscreamy,ingrediente_basura,0
ingredientscrinklys,ingrediente_basura,0
ingredientscrispy,ingrediente_basura,0
ingredientscrunchy,ingrediente_basura,0
ingredientscrushed,ingrediente_basura,0
ingredientscrã¨me,ingrediente_basura,0
ingredientscrãªpe,ingrediente_basura,0
ingredientscucumbers,ingrediente_basura,0
ingredientscultured,ingrediente_basura,0
ingredientscumin,ingrediente_basura,0
ingredientscurrant,ingrediente_basura,0
ingredientscurrants,ingrediente_basura,0
ingredientscurry,ingrediente_basura,0
ingredientscustard,ingrediente_basura,0
ingredientsdairyleacheesedip,cheese,1
ingredientsdamson,ingrediente_basura,0
ingredientsdarjeeling,ingrediente_basura,0
ingredientsdark,ingrediente_basura,0
ingredientsdatepaste*,ingrediente_basura,0
ingredientsdates,ingrediente_basura,0
ingredientsde-alcoholised,ingrediente_basura,0
ingredientsdecaffeinated,ingrediente_basura,0
ingredientsdefattedsoyaflour,ingrediente_basura,0
ingredientsdegermed,ingrediente_basura,0
ingredientsdehydrated,ingrediente_basura,0
ingredientsdel,ingrediente_basura,0
ingredientsdemerara,ingrediente_basura,0
ingredientsdemineralised,ingrediente_basura,0
ingredientsdesiccated,ingrediente_basura,0
ingredientsdessert,ingrediente_basura,0
ingredientsdextrose,ingrediente_basura,0
ingredientsdiced,ingrediente_basura,0
ingredientsdistilled,ingrediente_basura,0
ingredientsdistilledbarleymalt,ingrediente_basura,0
ingredientsdoritos,ingrediente_basura,0
ingredientsdouble,ingrediente_basura,0
ingredientsdough,ingrediente_basura,0
ingredientsdried,ingrediente_basura,0
ingredientsdrinking,ingrediente_basura,0
ingredientsduck,ingrediente_basura,0
ingredientsdulce,ingrediente_basura,0
ingredientsdurum,ingrediente_basura,0
ingredientsdurumwheat,ingrediente_basura,0
ingredientsdurumwheatcontainsgluten,ingrediente_basura,0
ingredientsdurumwheatsemolina,ingrediente_basura,0
ingredientsdurumwheatsemolina*,ingrediente_basura,0
ingredientsdurumwholewheatsemolina,ingrediente_basura,0
ingredientseasy,ingrediente_basura,0
ingredientsechinacea,ingrediente_basura,0
ingredientsedamski,ingrediente_basura,0
ingredientseel,ingrediente_basura,0
ingredientsegg,egg,1
ingredientseggnoodle,egg,1
ingredientseggs,egg,1
ingredientseggwhite,egg,1
ingredientselderberry,ingrediente_basura,0
ingredientselderflower,ingrediente_basura,0
ingredientsemulsifier,ingrediente_basura,0
ingredientsenglish,ingrediente_basura,0
ingredientsescarole,ingrediente_basura,0
ingredientsethanol,ingrediente_basura,0
ingredientseton,ingrediente_basura,0
ingredientsevian,ingrediente_basura,0
ingredientsextra,ingrediente_basura,0
ingredientsfan,ingrediente_basura,0
ingredientsfarmhouse,ingrediente_basura,0
ingredientsfat,ingrediente_basura,0
ingredientsfat-free,ingrediente_basura,0
ingredientsfat-reduced,ingrediente_basura,0
ingredientsfennel,ingrediente_basura,0
ingredientsfermented,ingrediente_basura,0
ingredientsfermentedoatsbase,ingrediente_basura,0
ingredientsfeta,ingrediente_basura,0
ingredientsfigs,ingrediente_basura,0
ingredientsfilled,ingrediente_basura,0
ingredientsfilling,ingrediente_basura,0
ingredientsfillings,ingrediente_basura,0
ingredientsfiltered,ingrediente_basura,0
ingredientsfine,ingrediente_basura,0
ingredientsfinemilkchocolate,milk,1
ingredientsfishsauce,fish,1
ingredientsflakedalmonds,ingrediente_basura,0
ingredientsflakes,ingrediente_basura,0
ingredientsflame,ingrediente_basura,0
ingredientsflamin',ingrediente_basura,0
ingredientsflat,ingrediente_basura,0
ingredientsflavoured,ingrediente_basura,0
ingredientsflavouring,ingrediente_basura,0
ingredientsflavourings,ingrediente_basura,0
ingredientsflour,ingrediente_basura,0
ingredientsfor,ingrediente_basura,0
ingredientsfortified,ingrediente_basura,0
ingredientsfortifiedwheatflour,ingrediente_basura,0
ingredientsfragrant,ingrediente_basura,0
ingredientsfree,ingrediente_basura,0
ingredientsfreekeh,ingrediente_basura,0
ingredientsfreeze,ingrediente_basura,0
ingredientsfresh,ingrediente_basura,0
ingredientsfreshcream,ingrediente_basura,0
ingredientsfried,ingrediente_basura,0
ingredientsfries,ingrediente_basura,0
ingredientsfrisã©e,ingrediente_basura,0
ingredientsfromage,ingrediente_basura,0
ingredientsfrosting,ingrediente_basura,0
ingredientsfructose,ingrediente_basura,0
ingredientsfruit,ingrediente_basura,0
ingredientsfruits,ingrediente_basura,0
ingredientsfull,ingrediente_basura,0
ingredientsfully,ingrediente_basura,0
ingredientsfusilli,ingrediente_basura,0
ingredientsg,ingrediente_basura,0
